donor,donor_type,donor_id_loc,donor_loc_name,donor_lat,donor_lon,recipient_id,recipient_name,recipient_type,recipient_congregation,recipient_id_loc,recipient_loc_name,recipient_lat,recipient_lon,contr_type,RE_type,contr_year,contr_amt,curr_type,contr_honors,citation,pg
"Benjamin Israel Franco",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,1.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",76
"Abraham de Moseh Franco",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,2.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",76
"Moseh Dias Arias",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,2.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",76
"Joshua Gomes Serra",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,2,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",76
"Jacob Cohen Arias",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,0.16,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",76
"Ishac Gomes Henriques",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,0.16,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",76
"Ishac e Selomoh de Crasto",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,0.16,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",76
"Isaac Yesurun Mendes",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,0.16,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",76
"Jacob Keyser",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",76
"Moseh Baruh Bueno",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,2,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",76
"Moseh del Cano",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,0.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"David Israel Nunes",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,0.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"David Nunes Sierra",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,0.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Joseph Pereira",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,1.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Jacob Yesurun Rodrigues",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,4,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Jahacob Lameira",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,4,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Moseh Correao",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,2,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Jacob Franco Mendes",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Joseph Fernandes Carvajal",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Isaac Fernandes Nunes",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1700,2,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Ishac Lopes Pereira",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,10,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Joseph Henriques Sequeira",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,25,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Isaac Israel de Sequeira",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,15,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Ishac [ & Eliau] Lindo",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,10,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"David Abarbanel",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,1.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Ishac Israel Correa",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,7.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Abraham Israel Correa",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,2.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Ishac Rodrigues Mogadoiro",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,10,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Joseph Abarbanel",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,1.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"David Mendes Henriques",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,7.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Pinhas Gomes Serra",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,12.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Eliau Abenacar Bomdia",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,6.05,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Antonio (Jacob) Gomez Serra",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,20,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Ishac Semah de Valencia",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,7.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Aron Franco Pacheco",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,12,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Moseh Israel Nunes",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,12.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Moseh de Medina",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,15,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Isaac Israel Henriques",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,12.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Jacob Teixeira de Matos",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,12.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Joseph Cohen de Azevedo",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,7.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"David Penso",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,6.05,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Rephael Penso",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,5,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Jacob Nunes Miranda",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,12.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Daniel Martines",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,7.1,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Moseh Mendes da Costa",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,20,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Abraham Bernal",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,10,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Jacob Escudeiro",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,10,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",77
"Menasseh Mendes",individual,8,"London, England",51.5073509,-0.12775829999998223,0,"Bevis Marks Synagogue",building,"Kahal Kadosh Sha'ar Hashamayim",8,"London, England",51.5073509,-0.12775829999998223,nedabot,monetary,1701,10,"pounds sterling",,"Gaster, Moses. 1901. History of the Ancient Synagogue of the Spanish and Portuguese Jews. London: Bevis Marks.",78
